product_id,product_name,imgpaths,brands,prices,rev_score,category1,category2,category3,r1s,r2s,r3s,r1_info1,r1_sf,r1_info2,r1_nor,r1_info3,r1_usf,r2_info1,r2_sf,r2_info2,r2_nor,r2_info3,r2_usf,r3_info1,r3_sf,r3_info2,r3_nor,r3_info3,r3_usf
A000000150890,에스트라 아토베리어365 하이드로 수딩크림 60ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015089002ko.jpg?l=ko,에스트라,"33,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,28%,복합성에 좋아요,53%,지성에 좋아요,19%,보습에 좋아요,67%,진정에 좋아요,33%,주름/미백에 좋아요,0%,자극없이 순해요,86%,보통이에요,14%,자극이 느껴져요,0%
A000000149882,[멜팅 수분크림] 에스테덤 셀룰러 워터 크림 50ml (주름개선기능성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014988223ko.jpg?l=ko,에스테덤,"54,000",4.9,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,45%,지성에 좋아요,5%,보습에 좋아요,68%,진정에 좋아요,13%,주름/미백에 좋아요,19%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,2%
A000000149881,[2in1 토너+에센스] 에스테덤 셀룰러 워터 에센스 125ml (주름개선기능성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014988118ko.jpg?l=ko,에스테덤,"54,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,47%,복합성에 좋아요,45%,지성에 좋아요,8%,보습에 좋아요,71%,진정에 좋아요,16%,주름/미백에 좋아요,13%,자극없이 순해요,89%,보통이에요,11%,자극이 느껴져요,0%
A000000149880,[메이크업아티스트Pick] 에스테덤 셀룰러 워터 미스트 100ml (항산화 미스트),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014988018ko.jpg?l=ko,에스테덤,"31,000",4.7,더모 코스메틱,스킨케어,미스트/오일,피부타입,피부고민,자극도,건성에 좋아요,49%,복합성에 좋아요,43%,지성에 좋아요,8%,보습에 좋아요,76%,진정에 좋아요,21%,주름/미백에 좋아요,3%,자극없이 순해요,85%,보통이에요,15%,자극이 느껴져요,2%
A000000149810,바이오더마 아토덤 인텐시브 젤 크림 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014981015ko.jpg?l=ko,바이오더마,"30,000",4.5,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,26%,복합성에 좋아요,48%,지성에 좋아요,26%,보습에 좋아요,40%,진정에 좋아요,60%,주름/미백에 좋아요,1%,자극없이 순해요,74%,보통이에요,23%,자극이 느껴져요,3%
A000000149717,바이오더마 세비엄 센서티브 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014971705ko.jpg?l=ko,바이오더마,"24,000",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,11%,복합성에 좋아요,55%,지성에 좋아요,34%,보습에 좋아요,31%,진정에 좋아요,67%,주름/미백에 좋아요,2%,자극없이 순해요,73%,보통이에요,27%,자극이 느껴져요,1%
A000000148900,피지오겔 DMT 페이셜 미스트 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014890001ko.jpg?l=ko,피지오겔,"20,000",4.7,더모 코스메틱,스킨케어,미스트/오일,피부타입,피부고민,자극도,건성에 좋아요,48%,복합성에 좋아요,45%,지성에 좋아요,7%,보습에 좋아요,77%,진정에 좋아요,23%,주름/미백에 좋아요,0%,자극없이 순해요,83%,보통이에요,17%,자극이 느껴져요,0%
A000000148899,피지오겔 DMT 에센스 인 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014889901ko.jpg?l=ko,피지오겔,"30,000",4.8,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,44%,복합성에 좋아요,52%,지성에 좋아요,5%,보습에 좋아요,70%,진정에 좋아요,30%,주름/미백에 좋아요,1%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,1%
A000000148106,아벤느 에이-옥시티브 항산화 크림 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014810602ko.jpg?l=ko,아벤느,"38,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,24%,복합성에 좋아요,65%,지성에 좋아요,11%,보습에 좋아요,56%,진정에 좋아요,31%,주름/미백에 좋아요,13%,자극없이 순해요,77%,보통이에요,19%,자극이 느껴져요,4%
A000000147891,아벤느 리바이탈라이징 너리싱크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014789102ko.jpg?l=ko,아벤느,"36,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,46%,지성에 좋아요,4%,보습에 좋아요,76%,진정에 좋아요,20%,주름/미백에 좋아요,4%,자극없이 순해요,75%,보통이에요,23%,자극이 느껴져요,2%
A000000147869,센텔리안24 화이트셀 토닝 앰플 기획 (본품40ml+10ml 추가 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014786901ko.jpg?l=ko,센텔리안24,"34,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,28%,복합성에 좋아요,66%,지성에 좋아요,6%,보습에 좋아요,24%,진정에 좋아요,6%,주름/미백에 좋아요,70%,자극없이 순해요,65%,보통이에요,33%,자극이 느껴져요,2%
A000000147860,아벤느 에이-옥시티브 항산화 세럼 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014786002ko.jpg?l=ko,아벤느,"48,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,31%,복합성에 좋아요,61%,지성에 좋아요,8%,보습에 좋아요,50%,진정에 좋아요,27%,주름/미백에 좋아요,23%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,1%
A000000147119,닥터디퍼런트 시카 메탈 크림 50g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014711906ko.jpg?l=ko,닥터디퍼런트,"45,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,37%,복합성에 좋아요,52%,지성에 좋아요,11%,보습에 좋아요,27%,진정에 좋아요,73%,주름/미백에 좋아요,1%,자극없이 순해요,83%,보통이에요,17%,자극이 느껴져요,1%
A000000147109,유세린 우레아 리페어 크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014710906ko.jpg?l=ko,유세린,"35,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,43%,복합성에 좋아요,51%,지성에 좋아요,7%,보습에 좋아요,75%,진정에 좋아요,23%,주름/미백에 좋아요,2%,자극없이 순해요,77%,보통이에요,20%,자극이 느껴져요,3%
A000000147106,유세린 우레아 리페어 리치 크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014710603ko.jpg?l=ko,유세린,"35,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,84%,복합성에 좋아요,16%,지성에 좋아요,0%,보습에 좋아요,86%,진정에 좋아요,14%,주름/미백에 좋아요,0%,자극없이 순해요,64%,보통이에요,36%,자극이 느껴져요,0%
A000000146772,닥터디퍼런트 비타아크날 TX 나이트 크림 20g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014677207ko.jpg?l=ko,닥터디퍼런트,"38,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,7%,복합성에 좋아요,50%,지성에 좋아요,43%,보습에 좋아요,8%,진정에 좋아요,51%,주름/미백에 좋아요,41%,자극없이 순해요,29%,보통이에요,58%,자극이 느껴져요,13%
A000000146011,유세린 하이알루론 나이트필링 앤 세럼 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014601102ko.jpg?l=ko,유세린,"68,000",4.7,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,19%,복합성에 좋아요,77%,지성에 좋아요,5%,보습에 좋아요,33%,진정에 좋아요,35%,주름/미백에 좋아요,33%,자극없이 순해요,47%,보통이에요,44%,자극이 느껴져요,9%
A000000145360,유리아쥬 제모스 페이스 더블 기획 (40ml+40ml+제모스토너 50ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014536006ko.jpg?l=ko,유리아쥬,"36,000",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,63%,복합성에 좋아요,33%,지성에 좋아요,4%,보습에 좋아요,89%,진정에 좋아요,11%,주름/미백에 좋아요,0%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,0%
A000000145333,닥터디퍼런트 113 모이스처라이저 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014533305ko.jpg?l=ko,닥터디퍼런트,"35,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,8%,복합성에 좋아요,34%,지성에 좋아요,58%,보습에 좋아요,66%,진정에 좋아요,34%,주름/미백에 좋아요,0%,자극없이 순해요,76%,보통이에요,24%,자극이 느껴져요,1%
A000000145332,닥터디퍼런트 131 모이스처라이저 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014533202ko.jpg?l=ko,닥터디퍼런트,"42,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,48%,복합성에 좋아요,52%,지성에 좋아요,1%,보습에 좋아요,77%,진정에 좋아요,13%,주름/미백에 좋아요,10%,자극없이 순해요,87%,보통이에요,13%,자극이 느껴져요,1%
A000000145331,닥터디퍼런트 311 모이스처라이저 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014533102ko.jpg?l=ko,닥터디퍼런트,"35,000",4.8,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,35%,복합성에 좋아요,56%,지성에 좋아요,9%,보습에 좋아요,63%,진정에 좋아요,37%,주름/미백에 좋아요,1%,자극없이 순해요,84%,보통이에요,16%,자극이 느껴져요,0%
A000000145287,[채수빈pick]닥터디퍼런트 비타리프트 아이앤넥 20g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528705ko.jpg?l=ko,닥터디퍼런트,"40,000",4.6,더모 코스메틱,스킨케어,아이크림,피부타입,피부고민,자극도,건성에 좋아요,35%,복합성에 좋아요,57%,지성에 좋아요,8%,보습에 좋아요,13%,진정에 좋아요,8%,주름/미백에 좋아요,79%,자극없이 순해요,47%,보통이에요,44%,자극이 느껴져요,9%
A000000145286,닥터디퍼런트 비타리프트 에이 포르테 20g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528610ko.jpg?l=ko,닥터디퍼런트,"52,000",4.6,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,34%,복합성에 좋아요,56%,지성에 좋아요,11%,보습에 좋아요,16%,진정에 좋아요,21%,주름/미백에 좋아요,63%,자극없이 순해요,27%,보통이에요,57%,자극이 느껴져요,16%
A000000145285,닥터디퍼런트 비타리프트 에이 20g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528507ko.jpg?l=ko,닥터디퍼런트,"42,000",4.5,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,36%,복합성에 좋아요,57%,지성에 좋아요,7%,보습에 좋아요,17%,진정에 좋아요,22%,주름/미백에 좋아요,61%,자극없이 순해요,22%,보통이에요,65%,자극이 느껴져요,13%
A000000145279,닥터디퍼런트 시카 메탈 세럼 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527901ko.jpg?l=ko,닥터디퍼런트,"38,000",4.2,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,23%,복합성에 좋아요,51%,지성에 좋아요,26%,보습에 좋아요,6%,진정에 좋아요,91%,주름/미백에 좋아요,3%,자극없이 순해요,69%,보통이에요,31%,자극이 느껴져요,0%
A000000145277,닥터디퍼런트 스케일링 토너 200ml (지성용),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527704ko.jpg?l=ko,닥터디퍼런트,"32,000",4.7,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,2%,복합성에 좋아요,30%,지성에 좋아요,68%,보습에 좋아요,14%,진정에 좋아요,81%,주름/미백에 좋아요,6%,자극없이 순해요,50%,보통이에요,41%,자극이 느껴져요,9%
A000000145276,닥터디퍼런트 스케일링 토너 200ml (중건성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527601ko.jpg?l=ko,닥터디퍼런트,"33,000",4.5,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,46%,복합성에 좋아요,49%,지성에 좋아요,6%,보습에 좋아요,46%,진정에 좋아요,37%,주름/미백에 좋아요,17%,자극없이 순해요,49%,보통이에요,46%,자극이 느껴져요,6%
A000000145217,[단독기획]센텔리안24 링클셀 코어 아이크림 25ml (코어 세럼 10ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014521705ko.jpg?l=ko,센텔리안24,"38,000",4.7,더모 코스메틱,스킨케어,아이크림,피부타입,피부고민,자극도,건성에 좋아요,44%,복합성에 좋아요,53%,지성에 좋아요,3%,보습에 좋아요,33%,진정에 좋아요,9%,주름/미백에 좋아요,58%,자극없이 순해요,70%,보통이에요,30%,자극이 느껴져요,0%
A000000145213,[단독기획]센텔리안24 링클셀 코어 세럼 40ml (코어 아이크림 10ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014521307ko.jpg?l=ko,센텔리안24,"34,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,48%,복합성에 좋아요,48%,지성에 좋아요,4%,보습에 좋아요,46%,진정에 좋아요,15%,주름/미백에 좋아요,39%,자극없이 순해요,67%,보통이에요,33%,자극이 느껴져요,0%
A000000143959,바이오더마 아토덤 인텐시브 밤 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014395917ko.jpg?l=ko,바이오더마,"30,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,64%,복합성에 좋아요,33%,지성에 좋아요,3%,보습에 좋아요,85%,진정에 좋아요,15%,주름/미백에 좋아요,0%,자극없이 순해요,84%,보통이에요,16%,자극이 느껴져요,1%
A000000143958,바이오더마 아토덤 인텐시브 밤 75ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014395813ko.jpg?l=ko,바이오더마,"17,500",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,66%,복합성에 좋아요,31%,지성에 좋아요,3%,보습에 좋아요,87%,진정에 좋아요,13%,주름/미백에 좋아요,0%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,1%
A000000142945,눅스 베리로즈 리프레쉬 토너 (본품200ml+멀티코튼티슈20매 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014294517ko.jpg?l=ko,눅스,"26,000",4.7,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,27%,복합성에 좋아요,64%,지성에 좋아요,9%,보습에 좋아요,46%,진정에 좋아요,51%,주름/미백에 좋아요,3%,자극없이 순해요,72%,보통이에요,28%,자극이 느껴져요,1%
A000000142694,[온라인몰 한정기획] 바이오더마 하이드라비오 에센스로션 더블기획(200ml+200ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014269410ko.jpg?l=ko,바이오더마,"50,700",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,52%,지성에 좋아요,10%,보습에 좋아요,73%,진정에 좋아요,23%,주름/미백에 좋아요,4%,자극없이 순해요,79%,보통이에요,19%,자극이 느껴져요,2%
